id;name;suhu;kelembaban;cahaya;keran;date
1814;syarif;26;95;00.39;52.35.00;04/08/20 12.26
1815;syarif;27;95;00.39;50.08.00;04/08/20 12.26
1816;syarif;27;95;00.34;50.07.00;04/08/20 12.26
1817;syarif;27;95;00.39;50.08.00;04/08/20 12.27
1818;syarif;27;95;00.29;51.32.00;04/08/20 12.27
1819;syarif;27;95;00.39;50.08.00;04/08/20 12.27
1820;syarif;26;95;00.29;45.28.00;04/08/20 12.27
1821;syarif;26;95;00.39;52.35.00;04/08/20 12.28
1822;syarif;26;95;00.34;45.42.00;04/08/20 12.28
1823;syarif;27;95;00.29;51.32.00;04/08/20 12.28
1824;syarif;26;95;00.34;45.42.00;04/08/20 12.28
1825;syarif;27;95;00.39;50.08.00;04/08/20 12.29
1826;syarif;27;95;00.29;51.32.00;04/08/20 12.29
1827;syarif;27;95;00.29;51.32.00;04/08/20 12.29
1828;syarif;27;95;00.39;50.08.00;04/08/20 12.30
1829;syarif;27;95;00.39;50.08.00;04/08/20 12.30
1830;syarif;26;95;00.39;52.35.00;04/08/20 12.30
1831;syarif;26;95;00.39;52.35.00;04/08/20 12.30
1832;syarif;26;95;00.29;45.28.00;04/08/20 12.31
1833;syarif;26;95;00.39;52.35.00;04/08/20 12.31
1834;syarif;27;95;00.39;50.08.00;04/08/20 12.31
1835;syarif;26;95;00.39;52.35.00;04/08/20 12.31
1836;syarif;26;95;00.39;52.35.00;04/08/20 12.32
1837;syarif;26;95;00.39;52.35.00;04/08/20 12.32
1838;syarif;26;95;00.39;52.35.00;04/08/20 12.32
1839;syarif;26;95;00.34;45.42.00;04/08/20 12.32
1840;syarif;26;95;00.34;45.42.00;04/08/20 12.33
1841;syarif;26;95;00.34;0;04/08/20 12.33
1842;syarif;26;95;00.29;0;04/08/20 12.33
1843;syarif;26;95;00.29;0;04/08/20 12.33
1844;syarif;26;95;00.34;0;04/08/20 12.34
1845;syarif;26;95;00.34;0;04/08/20 12.34
1846;syarif;27;95;00.34;0;04/08/20 12.34
1847;syarif;27;95;00.34;0;04/08/20 12.34
1848;syarif;27;95;00.34;0;04/08/20 12.35
1849;syarif;27;95;00.34;0;04/08/20 12.35
1850;syarif;27;95;00.34;0;04/08/20 12.35
1851;syarif;27;95;00.34;0;04/08/20 12.35
1852;syarif;27;95;00.34;0;04/08/20 12.36
1853;syarif;27;95;00.34;0;04/08/20 12.36
1854;syarif;27;95;00.34;0;04/08/20 12.36
1855;syarif;27;95;00.29;0;04/08/20 12.37
1856;syarif;27;95;00.34;0;04/08/20 12.37
1857;syarif;27;95;00.34;0;04/08/20 12.37
1858;syarif;27;95;00.34;0;04/08/20 12.37
1859;syarif;27;95;00.34;0;04/08/20 12.38
1860;syarif;27;95;00.34;0;04/08/20 12.38
1861;syarif;27;95;00.34;0;04/08/20 12.38
1862;syarif;27;95;00.34;0;04/08/20 12.38
1863;syarif;27;95;00.34;0;04/08/20 12.39
1864;syarif;27;95;00.34;0;04/08/20 12.39
1865;syarif;27;95;00.34;0;04/08/20 12.39
1866;syarif;27;95;00.34;0;04/08/20 12.39
1867;syarif;27;95;00.34;0;04/08/20 12.40
1868;syarif;27;95;00.34;0;04/08/20 12.40
1869;syarif;27;95;00.34;0;04/08/20 12.40
1870;syarif;27;95;00.34;0;04/08/20 12.40
1871;syarif;27;95;00.34;0;04/08/20 12.41
1872;syarif;27;95;00.34;0;04/08/20 12.41
1873;syarif;27;95;00.29;0;04/08/20 12.41
1874;syarif;27;95;00.34;0;04/08/20 12.41
1875;syarif;27;95;00.34;0;04/08/20 12.42
1876;syarif;27;95;00.34;0;04/08/20 12.42
